,ID,Brand,Harga,Model,Varian,Tahun,Transmisi,Tipe bahan bakar,Jarak tempuh,Warna,Tipe body,Kapasitas mesin,Sistem Penggerak,Tipe Penjual,Nama Bursa Mobil,URL,Fitur tambahan,Kadaluwarsa Pajak
3671,531446158,Suzuki,76500000.0,Escudo,JLX,2004,Manual,Bensin,115.000-120.000,Hitam,SUV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-escudo-1-6-tahun-2004-two-tone-IDzXTqe.html?ad_type=HL#9d24bbd316;promoted,"Sensor Parkir, Jok kulit, Electric Window","20, May 2020"
3672,528923897,Suzuki,85000000.0,Futura,,1997,Manual,Bensin,0-5.000,Putih,Minibus,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-futura-1-3-mb-1997-putih-100-baru-lsng-atas-nama-pembeli-IDzNjgB.html?ad_type=HL#9d24bbd316;promoted,,
3673,536111440,Suzuki,150000000.0,Ertiga,GL,2017,Automatic,Bensin,35.000-40.000,Abu-abu,Minibus,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-1-4-gl-a-t-2017-matic-IDAht4I.html?ad_type=OR#9d24bbd316,"Airbag, Jok kulit, Sensor Parkir",
3674,536111375,Suzuki,77000000.0,Carry Pick-up,,2015,Manual,Bensin,10.000-15.000,Hitam,,,,,,https://www.olx.co.id/iklan/suzuki-carry-pick-up-2015-kondisi-bagus-IDAht3F.html?ad_type=OR#9d24bbd316,,
3675,536111333,Lexus,450000000.0,RX,270,2012,Automatic,Bensin,60.000-65.000,Hitam,SUV,>2.000 - 3.000 cc,4X2,Diler,Bursa Mobil Blok M Square,https://www.olx.co.id/iklan/lexus-rx-270-facelift-2012-hitam-IDAht2Z.html?ad_type=OR#9d24bbd316;promoted,,
3676,536111137,Suzuki,73700000.0,Wagon R,GX,2014,Manual,Bensin,50.000-55.000,Hitam,Wagon,<1.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/suzuki-karimun-wagon-r-gx-2014-IDAhsZP.html?ad_type=OR#9d24bbd316,Sensor Parkir,"14, Nov 2019"
3677,536109552,Suzuki,153000000.0,Swift,GX,2015,Automatic,Bensin,50.000-55.000,Putih,Hatchback,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-swift-gx-1-5cc-matik-tahun-2015-km-rendah-IDAhsAg.html?ad_type=OR#9d24bbd316,Airbag,
3678,536111045,Truk,85000000.0,Isuzu Elf,,2000,Manual,Diesel,120.000-125.000,Merah,Truk,> 3.000 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/di-jual-segera-truk-tanki-8-000-liter-isuzu-elf-nkr-66-tahun-2000-IDAhsYl.html?ad_type=OR#9d24bbd316,Jok kulit,"04, Oct 2020"
3679,536109573,Suzuki,47000000.0,Jimny,4 AT,1993,Manual,Bensin,45.000-50.000,Hijau,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-katana-gx-tahun-93-IDAhsAB.html?ad_type=OR#9d24bbd316,Jok kulit,"03, Jul 2019"
3680,536110878,Hyundai,160000000.0,New Tucson,,2013,Automatic,Bensin,75.000-80.000,Putih,,,,Individu,,https://www.olx.co.id/iklan/hyundai-tucson-2-0-2wd-at-2013-IDAhsWE.html?ad_type=OR#9d24bbd316,,
3681,536110510,Suzuki,140000000.0,Ertiga,GL,2017,Manual,Bensin,35.000-40.000,Putih,Minibus,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-ertiga-1-4-gl-m-t-2017-manual-IDAhsPI.html?ad_type=OR#9d24bbd316,"Airbag, Sensor Parkir",
3682,536110424,Suzuki,55000000.0,Jimny,5 MT,1996,Manual,Bensin,80.000-85.000,Ungu,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-jimny-katana-gx-96-IDAhsOk.html?ad_type=OR#9d24bbd316,,"09, Aug 2018"
3683,536110319,Suzuki,85000000.0,APV,SGX Luxury,2010,Automatic,Bensin,95.000-100.000,Hitam,Minibus,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/apv-2010-nego-IDAhsMD.html?ad_type=OR#9d24bbd316,,
3684,536110145,Hyundai,72000000.0,Grand Avega,GX,2012,Automatic,Bensin,70.000-75.000,Hitam,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/jual-hyundai-avega-gx-2012-a-t-muluus-lengkap-IDAhsJP.html?ad_type=OR#9d24bbd316,Jok kulit,
3685,536107673,Suzuki,83500000.0,Escudo,JLX,2005,Manual,Bensin,90.000-95.000,Merah,SUV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-jeep-escudo-1-6-istimewa-orisinil-IDAhs5X.html?ad_type=OR#9d24bbd316,"Jok kulit, Kamera Belakang, Bluetooth Audio, Electric Window","20, Sep 2019"
3686,536109382,Lexus,225000000.0,LS,430,2005,Automatic,Bensin,80.000-85.000,Hitam,Sedan,> 3.000 cc,4X2,,,https://www.olx.co.id/iklan/lexus-ls-430-th-2005-sunroof-IDAhsxv.html?ad_type=OR#9d24bbd316,"Airbag, Electric Window, Jok kulit, Kamera Belakang, Moonroof, Sensor Parkir, Sunroof","20, Sep 2019"
3687,536109233,Suzuki,89000000.0,APV,GX,2013,Manual,Bensin,90.000-95.000,Marun,,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/apv-gx-2013-mt-89jt-nego-IDAhsw7.html?ad_type=OR#9d24bbd316,,
3688,536109154,Suzuki,154000000.0,Ertiga,Dreza GS,2016,Manual,Bensin,55.000-60.000,Lainnya,SUV,≤1.000 - 1.500 cc,All Wheel Drive (AWD),Diler,,https://www.olx.co.id/iklan/suzuki-dreza-gs-manual-2016-sipp-IDAhstQ.html?ad_type=OR#9d24bbd316,,"28, Apr 2020"
3689,536081114,Suzuki,67500000.0,Karimun estillo,,2011,Manual,Bensin,75.000-80.000,Hitam,Compact & City Car,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/karimun-new-estilo-2011-manual-asli-bali-masih-orsinil-uang-muka-13jt-IDAhlbA.html?ad_type=HL#f266e42acf;promoted,"Electric Window, Jok kulit, Sensor Parkir","25, Oct 2019"
3690,534100790,Suzuki,97500000.0,Swift,ST,2009,Automatic,Bensin,95.000-100.000,Silver,,,,,,https://www.olx.co.id/iklan/swift-2009-st-matik-cepat-solo-IDA920S.html?ad_type=HL#f266e42acf;promoted,,
3691,532394546,Suzuki,126000000.0,APV,GX,2015,Manual,Bensin,85.000-90.000,Silver,,,,,,https://www.olx.co.id/iklan/apv-gx-2015-asli-bali-ijin-pariwisata-IDA1S8O.html?ad_type=HL#f266e42acf;promoted,"Electric Window, Jok kulit",
3692,536108779,Suzuki,123000001.0,Ertiga,GX,2013,Manual,Bensin,65.000-70.000,Hitam,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),,,https://www.olx.co.id/iklan/dp-18jt-suzuki-ertiga-gx-2013-ac-dobel-IDAhsnN.html?ad_type=OR#f266e42acf,"Bluetooth Audio, Sensor Parkir, Airbag, Electric Window, Jok kulit",
3693,536108239,Suzuki,97000000.0,Splash,GL,2015,Manual,Bensin,60.000-65.000,Marun,SUV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-2015-spt-baru-IDAhsf5.html?ad_type=OR#f266e42acf,Electric Window,"10, Oct 2019"
3694,533771925,Truk,299999999.0,Hino Ranger,,2008,Manual,Diesel,95.000-100.000,Hijau,Truk,> 3.000 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/plat-b-jkt-kuning-hino-lohan-2008-dan-2009-dump-truk-tronton-truck-IDA7EsB.html?ad_type=OR#f266e42acf,,
3695,536107674,Suzuki,145000000.0,Ignis,GX AT,2017,Manual,Bensin,5.000-10.000,Biru,Compact & City Car,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-new-ignis-gx-1-2cc-matik-tahun-2017-km-rendah-IDAhs5Y.html?ad_type=OR#f266e42acf,"Airbag, Jok kulit, Sensor Parkir",
3696,536107544,Suzuki,50000000.0,Baleno,1.5,1997,Manual,Bensin,25.000-30.000,Lainnya,Sedan,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/jual-mobil-suzuki-baleno-th-97-IDAhs3S.html?ad_type=OR#f266e42acf,,
3697,536107315,Suzuki,75000000.0,Splash,GL,2011,Manual,Bensin,70.000-75.000,Silver,Hatchback,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-splash-manual-IDAhs0b.html?ad_type=OR#f266e42acf,Electric Window,"24, Aug 2019"
3698,536107239,Suzuki,115000000.0,SX4,Cross Over,2011,Automatic,Bensin,90.000-95.000,Hitam,SUV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/suzuki-x-over-2011-autometic-sangat-terawat-dp-25jt-IDAhrYX.html?ad_type=OR#f266e42acf,,
3699,536107157,Lexus,1150000000.0,RX,200T F Sport,2016,Automatic Triptonic,Bensin,0-5.000,Putih,SUV,>2.000 - 3.000 cc,All Wheel Drive (AWD),Individu,,https://www.olx.co.id/iklan/dijual-lexus-rx-200t-sport-IDAhrXD.html?ad_type=OR#f266e42acf,"Sunroof, Kamera Belakang, Airbag, Electric Window, GPS, Jok kulit, Sensor Parkir",
3700,536106592,Lexus,1100000000.0,RX,200T AL20,2016,Automatic Triptonic,Bensin,0-5.000,Hitam,,,,,,https://www.olx.co.id/iklan/lexus-rx200t-luxury-2016-hitam-IDAhrOv.html?ad_type=OR#f266e42acf,,
3701,536106385,Lexus,1150000000.0,LX,,2012,Automatic,Bensin,40.000-45.000,Hitam,Jeep,> 3.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/lexus-lx-460-atpm-2012-at-black-on-black-4-camera-IDAhrLb.html?ad_type=OR#f266e42acf,,"29, Oct 2019"
3702,536106282,Lain-lain,145000000.0,Lain-lain,,1994,Automatic,Bensin,30.000-35.000,Putih,Wagon,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/volvo-960-station-wagon-thn-94-IDAhrJv.html?ad_type=OR#f266e42acf,Jok kulit,
3703,536106090,Suzuki,37000000.0,Katana,1.0,1990,Manual,Bensin,45.000-50.000,Biru,Jeep,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/katana-tahun-1990-IDAhrGq.html?ad_type=OR#f266e42acf,Jok kulit,
3704,536105358,Suzuki,73000000.0,Carry Van,,2015,Manual,Bensin,10.000-15.000,Hitam,Van,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-apv-box-1-5cc-box-pick-up-2015-IDAhruC.html?ad_type=OR#f266e42acf,,
3705,536105307,Suzuki,95000000.0,APV,SGX Luxury,2010,Manual,Bensin,10.000-15.000,Ungu,SUV,,,,,https://www.olx.co.id/iklan/suzuki-apv-gx-2010-IDAhrtN.html?ad_type=OR#f266e42acf,,
3706,536104886,Suzuki,145000000.0,Ertiga,GX Elegant,2016,Manual,Bensin,35.000-40.000,Merah,Minibus,≤1.000 - 1.500 cc,4X2,,,https://www.olx.co.id/iklan/ertiga-gl-manual-2016-dp15jt-IDAhrn0.html?ad_type=OR#f266e42acf,,"23, Jul 2019"
3707,536101583,Hyundai,115999999.0,Sonata,,2013,Automatic Triptonic,Bensin,120.000-125.000,Hitam,Sedan,>2.000 - 3.000 cc,,Individu,,https://www.olx.co.id/iklan/hyundai-sonata-IDAhqwJ.html?ad_type=OR#f266e42acf;promoted,,"23, Jul 2020"
3708,536348441,Truk,85000000.0,Truk Lainnya,,2009,Manual,Diesel,0-5.000,Merah,Truk,> 3.000 cc,,,,https://www.olx.co.id/iklan/dyna-110et-losbak-2009-IDAisJj.html?ad_type=HL#78a42ad591;promoted,,"17, Jan 2020"
3709,536184102,Lexus,1175000000.0,RX,200T F Sport,2017,Automatic,Bensin,25.000-30.000,Hitam,SUV,>2.000 - 3.000 cc,,Diler,,https://www.olx.co.id/iklan/2017-luxury-lexus-rx200t-hitam-IDAhLYG.html?ad_type=HL#78a42ad591;promoted,"Sensor Parkir, Jok kulit, GPS, Sunroof, Moonroof, Kamera Depan, Kamera Belakang, Bluetooth Audio, Airbag, Electric Window",
3710,535612776,Hyundai,48000000.0,Avega,,2008,Manual,Bensin,155.000-160.000,Hitam,,,,,,https://www.olx.co.id/iklan/hyundai-avega-mt-2008-muluss-IDAfnlK.html?ad_type=HL#78a42ad591;promoted,,
3711,536104067,Lain-lain,130000000.0,Lain-lain,,2010,Manual,Diesel,250.000-255.000,Merah,Minibus,> 3.000 cc,Rear Wheel Drive (RWD),Individu,,https://www.olx.co.id/iklan/toyota-dyna-microbus-2010-IDAhr9N.html?ad_type=OR#78a42ad591,,"25, Dec 2019"
3712,536103845,Suzuki,30000000.0,Jimny,5 MT,1987,Manual,Bensin,200.000-205.000,Biru,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-jimny-siap-pakai-IDAhr6d.html?ad_type=OR#78a42ad591,,
3713,536103278,Truk,300000000.0,Truk Lainnya,,2004,Manual,Diesel,115.000-120.000,Hijau,Truk,>2.000 - 3.000 cc,4X4,Individu,,https://www.olx.co.id/iklan/di-jual-cepat-truck-iveco-2004-IDAhqX4.html?ad_type=OR#78a42ad591,,
3714,536103062,Suzuki,20000000.0,Futura,,2010,Manual,Bensin,55.000-60.000,Putih,Pick-up,≤1.000 - 1.500 cc,4X4,Individu,,https://www.olx.co.id/iklan/lelang-mobil-pickup-suzuki-futura-2010-IDAhqTA.html?ad_type=OR#78a42ad591,,"22, Jul 2019"
3715,536102986,Timor,22000000.0,SOHC,1.5,1996,Manual,Bensin,120.000-125.000,Merah,Sedan,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/mobil-timor-th-1996-IDAhqSm.html?ad_type=OR#78a42ad591,,
3716,536102219,Suzuki,79000000.0,Baleno,1.5,2008,Manual,Bensin,155.000-160.000,Hitam,Sedan,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/sedan-baleno-2008-IDAhqFZ.html?ad_type=OR#78a42ad591,Airbag,"26, Nov 2019"
3717,536101194,Suzuki,65000000.0,Karimun estillo,,2007,Manual,Bensin,95.000-100.000,Silver,,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/karimun-estilo-2007-mt-65jt-nego-IDAhqps.html?ad_type=OR#78a42ad591,,
3718,536100779,Hyundai,245000000.0,Santa Fe,CRDi,2013,Automatic,Diesel,200.000-205.000,Marun,SUV,>2.000 - 3.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/hyundai-santafe-tahun-2013-mesin-jos-ac-dingin-body-ok-IDAhqiL.html?ad_type=OR#78a42ad591,"Sensor Parkir, Airbag, Electric Window, Jok kulit, GPS, Sunroof, Moonroof, Kamera Belakang, Bluetooth Audio","17, Jan 2021"
3719,536100610,Suzuki,85000000.0,Jimny,5 MT,2004,Manual,Bensin,70.000-75.000,Merah,Jeep,<1.000 cc,,Individu,,https://www.olx.co.id/iklan/mobil-katana-2004-IDAhqg2.html?ad_type=OR#78a42ad591,,"10, Oct 2019"
3720,536099689,Hyundai,56000000.0,Avega,GX,2009,Manual,Bensin,140.000-145.000,Abu-abu,Sedan,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/dijual-avega-1-5-gx-tahun-2009-mt-IDAhq1b.html?ad_type=OR#78a42ad591,"Electric Window, Jok kulit","29, Dec 2019"
3721,536099411,Suzuki,89990000.0,Splash,GL,2011,Manual,Bensin,75.000-80.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/splash-gl-2011-silver-manual-aslibali-samsat-baru-sampai-agustus-2020-IDAhpVH.html?ad_type=OR#78a42ad591,"Electric Window, Bluetooth Audio, Jok kulit, Sensor Parkir","30, Aug 2020"
3722,536099233,Suzuki,157000000.0,Ignis,GX AT,2018,Automatic,Bensin,5.000-10.000,Putih,,,,,,https://www.olx.co.id/iklan/suzuki-ignis-gx-automatic-2018-IDAhpTP.html?ad_type=OR#78a42ad591,,
3723,536098347,Suzuki,17000000.0,Carry,WD,<1986,Manual,Bensin,160.000-165.000,Biru,Pick-up,<1.000 cc,4X2,,,https://www.olx.co.id/iklan/st20-trontong-IDAhpFx.html?ad_type=OR#78a42ad591,,
3724,536098146,Suzuki,129000000.0,Ertiga,GX,2012,Manual,Bensin,60.000-65.000,Hitam,MPV,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-ertiga-gx-2012-mt-istimewa-IDAhpCi.html?ad_type=OR#78a42ad591,,
3725,536095378,Truk,130000000.0,Mitsubishi Fuso,,1995,Manual,Diesel,45.000-50.000,Oranye,,,,,,https://www.olx.co.id/iklan/fuso-truk-fighter-IDAhoTE.html?ad_type=OR#78a42ad591,,
3726,536097711,Truk,137000000.0,Isuzu Elf,,2013,Manual,Diesel,85.000-90.000,Putih,Truk,>2.000 - 3.000 cc,Rear Wheel Drive (RWD),Diler,,https://www.olx.co.id/iklan/elf-box-2013-almini-antikaraya-istimewa-IDAhpwh.html?ad_type=OR#78a42ad591,,"22, Jul 2020"
3727,532750058,Suzuki,88000000.0,Carry Pick-up,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-dp-500rb-new-carry-pick-up-2019-paling-murah-sedunia-IDA3mCS.html?ad_type=HL#cc74e0fa38;promoted,,
3728,531214974,Honda,139500000.0,Freed,1.5,2009,Automatic,Bensin,75.000-80.000,Hitam,,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/freed-psd-th-2009-a-t-asli-bali-tgn-1-istmw-IDzVWhs.html?ad_type=HL#cc74e0fa38;promoted,,
3729,531073705,Suzuki,93000000.0,Splash,,2013,Automatic,Bensin,60.000-65.000,Abu-abu,Compact & City Car,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-splash-2013-at-silver-ready-to-use-aobe-IDzVkvW.html?ad_type=HL#cc74e0fa38;promoted,,
3730,536097441,Suzuki,47000000.0,Katana,GX,1997,Manual,Bensin,30.000-35.000,Hijau,Jeep,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-katana-gx-1997-powersetering-ac-dingin-ban-tebal-smua-IDAhpqW.html?ad_type=OR#cc74e0fa38,"Jok kulit, Bluetooth Audio","23, Apr 2020"
3731,536096980,Suzuki,56000000.0,Baleno,1.6,2002,Manual,Bensin,20.000-25.000,Silver,,,,Individu,,https://www.olx.co.id/iklan/jual-nego-salah-satu-suzuki-baleno-escudo-IDAhpju.html?ad_type=OR#cc74e0fa38,,
3732,536095942,Suzuki,79000000.0,Swift,GL,2006,Automatic,Bensin,70.000-75.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/dijual-suzuki-swift-2006-at-IDAhp2K.html?ad_type=OR#cc74e0fa38,"Electric Window, Bluetooth Audio, Sensor Parkir, Airbag","30, Jun 2020"
3733,536094429,Suzuki,47000000.0,Baleno,1.6,1997,Manual,Bensin,5.000-10.000,Hijau,,,,Individu,,https://www.olx.co.id/iklan/baleno-97-mulpis-orsinil-nama-sendiri-IDAhoEl.html?ad_type=OR#cc74e0fa38,,
3734,536093958,Suzuki,68000000.0,Carry Pick-up,,2013,Manual,Bensin,75.000-80.000,Biru,Pick-up,≤1.000 - 1.500 cc,4X2,Individu,,https://www.olx.co.id/iklan/carry-1-5-futura-2013-67jt-nego-IDAhovK.html?ad_type=OR#cc74e0fa38,,
3735,534132423,Suzuki,85000000.0,Baleno,GX,2009,Manual,Bensin,90.000-95.000,Silver,Sedan,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/baleno-2009-mt-pajak-panjang-istimewah-IDA9af5.html?ad_type=OR#cc74e0fa38,Jok kulit,
3736,536093684,Hyundai,42000000.0,Atoz,GLS,2000,Automatic,Bensin,105.000-110.000,Hijau,Sedan,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/b-u-jual-hunday-atoz-th-2000-42-jt-IDAhosk.html?ad_type=OR#cc74e0fa38,Electric Window,"09, Apr 2020"
3737,536092880,Suzuki,120000000.0,Ertiga,GX,2012,Manual,Bensin,190.000-195.000,Hitam,MPV,≤1.000 - 1.500 cc,,Individu,,https://www.olx.co.id/iklan/mobil-ertiga-tahun-2012-IDAhofm.html?ad_type=OR#cc74e0fa38,"Airbag, Jok kulit, Kamera Belakang, Bluetooth Audio, Electric Window","15, Dec 2022"
3738,536092424,Suzuki,115000000.0,Ertiga,GX,2013,Manual,Bensin,100.000-105.000,Putih,MPV,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/dijual-ertiga-gx-IDAho80.html?ad_type=OR#cc74e0fa38,,
3739,536091517,Suzuki,155000000.0,Ertiga,1.4,2018,Manual,Bensin,20.000-25.000,Putih,Minibus,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/ertiga-gx-manual-2018-dp-12jt-IDAhnTn.html?ad_type=OR#cc74e0fa38,"Airbag, Electric Window, Sensor Parkir","01, Jun 2020"
3740,536091244,Suzuki,35500000.0,Baleno,1.6,1997,Manual,Bensin,250.000-255.000,Ungu,Sedan,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/suzuki-baleno-1997-IDAhnOY.html?ad_type=OR#cc74e0fa38,,"11, Nov 2019"
3741,536091238,Suzuki,100000000.0,Grand vitara,,2007,Automatic,Bensin,115.000-120.000,Hitam,Jeep,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/dijual-grand-vitara-jlx-matic-IDAhnOS.html?ad_type=OR#cc74e0fa38,"Bluetooth Audio, Kamera Belakang, Jok kulit, Airbag, Electric Window","27, Feb 2021"
3742,536091148,Suzuki,136000000.0,Swift,GX,2013,Manual,Bensin,60.000-65.000,Abu-abu,Hatchback,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/silver-murah-swift-gx-manual-2013-suzuki-abu-abu-metalik-IDAhnNq.html?ad_type=OR#cc74e0fa38,Electric Window,"16, Nov 2019"
3743,536091078,Suzuki,111000000.0,APV,GX,2017,Manual,Bensin,10.000-15.000,Silver,Minibus,≤1.000 - 1.500 cc,4X2,Diler,,https://www.olx.co.id/iklan/apv-arena-gx-th-13-as-bali-barang-gres-kredit-dp-minim-bisa-bantu-IDAhnMi.html?ad_type=OR#cc74e0fa38,,
3744,536090539,Suzuki,49500000.0,Aerio,,2003,Manual,Bensin,160.000-165.000,Hitam,,,,,,https://www.olx.co.id/iklan/suzuki-aerio-thn-2003-pajak-hidup-IDAhnDB.html?ad_type=OR#cc74e0fa38;promoted,,
3745,536090456,Suzuki,68000000.0,Wagon R,GX,2013,Manual,Bensin,75.000-80.000,Putih,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/suzuki-karimun-wagon-r-2013-pakai-sendiri-harga-68-juta-nego-IDAhnCg.html?ad_type=OR#cc74e0fa38,,"16, Dec 2019"
3746,534270209,Suzuki,161000000.0,Ignis,,2019,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/mobil-baru-suzuki-ignis-2019-promo-dp-murah-dan-angsuran-murah-IDA9K5r.html?ad_type=HL#4c447e1b81;promoted,,
3747,531974839,Suzuki,119000000.0,Swift,GT3,2011,Automatic,Bensin,65.000-70.000,Putih,,,,,,https://www.olx.co.id/iklan/plat-ab-swift-gt3-pemakaian-2012-matic-IDA06Xl.html?ad_type=HL#4c447e1b81;promoted,,
3748,533244993,Suzuki,147000000.0,Ignis,GX AT,2018,Automatic,Bensin,15.000-20.000,Merah,Compact & City Car,≤1.000 - 1.500 cc,Front Wheel Drive (FWD),Diler,,https://www.olx.co.id/iklan/tdp36jt-km19rb-genap-suzuki-ignis-gx-ags-automatic-at-2018-merah-IDA5rnH.html?ad_type=HL#4c447e1b81;promoted,"Airbag, Electric Window, Sensor Parkir, GPS, Kamera Belakang, Bluetooth Audio","20, May 2020"
3749,536090242,Suzuki,41500000.0,Carry Van,,2007,Manual,Bensin,75.000-80.000,Hitam,Minibus,<1.000 cc,Front Wheel Drive (FWD),Individu,,https://www.olx.co.id/iklan/carry-station-1-0-2007-nama-sendiri-IDAhnyO.html?ad_type=OR#4c447e1b81,,"20, Dec 2019"
3750,536090081,Suzuki,124000000.0,Ignis,GX MT,2018,Manual,Bensin,0-5.000,Putih,,,,,,https://www.olx.co.id/iklan/ignis-gx-manual-2018-km-6rb-plat-b-tangerang-IDAhnvd.html?ad_type=OR#4c447e1b81,,
3751,536089558,Suzuki,151000000.0,Swift,GX,2015,Manual,Bensin,30.000-35.000,Putih,Hatchback,>1.500 - 2.000 cc,All Wheel Drive (AWD),Diler,Bursa Mobil DTC,https://www.olx.co.id/iklan/swift-type-gx-manual-thn-2015-readyfaiz-IDAhnnM.html?ad_type=OR#4c447e1b81,"Sensor Parkir, Airbag, GPS, Bluetooth Audio, Electric Window",
3752,536089501,Lexus,1135000000.0,RX,200T F-Sport,2016,Automatic Triptonic,Bensin,5.000-10.000,Putih,SUV,>1.500 - 2.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/2016-lexus-rx200t-f-sport-cbu-9000-km-IDAhnmR.html?ad_type=OR#4c447e1b81;promoted,"Airbag, Bluetooth Audio, Electric Window, Kamera Belakang",
3753,536089472,Suzuki,93000000.0,Splash,,2013,Automatic,Bensin,60.000-65.000,Silver,Compact & City Car,≤1.000 - 1.500 cc,,,,https://www.olx.co.id/iklan/suzuki-splash-at-2013-low-km-siap-pakai-aou-IDAhnmo.html?ad_type=OR#4c447e1b81,,
3754,536089395,Suzuki,28500000.0,Carry,RV. Gx,2003,Manual,Bensin,40.000-45.000,Hijau,Minibus,<1.000 cc,4X2,Individu,,https://www.olx.co.id/iklan/carry-pv-type-tertinggi-th2003-pjk-hidup-panjang-IDAhnl9.html?ad_type=OR#4c447e1b81;promoted,,"29, Jul 2020"
3755,536089145,Suzuki,109000000.0,APV,GX,2013,Manual,Bensin,30.000-35.000,Silver,Minibus,≤1.000 - 1.500 cc,All Wheel Drive (AWD),,,https://www.olx.co.id/iklan/apv-5-unit-arena-gx-th-13-as-bali-manual-ktp-luar-bisa-IDAhnh7.html?ad_type=OR#4c447e1b81,,
3756,536088925,Suzuki,121000000.0,Carry Pick-up,,2018,Manual,Bensin,10.000-15.000,Putih,Pick-up,>1.500 - 2.000 cc,4X2,Diler,,https://www.olx.co.id/iklan/mega-carry-pick-up-th-18-acps-asli-bali-bisa-dp-minim-IDAhndz.html?ad_type=OR#4c447e1b81,,
3757,536088728,Suzuki,128000000.0,Ertiga,GL,2014,Manual,Bensin,55.000-60.000,Abu-abu,,,,,,https://www.olx.co.id/iklan/suzuki-ertiga-gl-mt-2014-abu-IDAhnao.html?ad_type=OR#4c447e1b81,,
3758,536088059,Suzuki,35000000.0,Jimny,5 MT,<1986,Manual,Bensin,155.000-160.000,Biru,,,,,,https://www.olx.co.id/iklan/jimny-kotrik-off-2-tahun-harga-35-juta-IDAhmZB.html?ad_type=OR#4c447e1b81,,
